"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Minecraft","1275","4830","3","120","92","4.329411"
"2","Fortnite","480","990","3","10","30","3.75"
"3","BeamNG.drive","15","60","4","4","0","0"
