"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","VRChat","6675","1529400","218","396","38562","346.624719"
"2","Minecraft","1125","198420","174","312","6656","354.986666"
"3","Teamfight Tactics","420","88680","205","252","2306","329.428571"
"4","Arizona Sunshine","90","21480","238","271","693","462"
"5","League of Legends","75","11985","159","187","323","258.4"
"6","Slay the Spire","60","5295","88","104","175","175"
"7","Beat Saber","45","9030","200","201","113","150.666666"
"8","Just Chatting","30","6390","213","226","108","216"
