"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","3330","390570","97","578","10101","182"
"2","Call of Duty: Modern Warfare Remastered","825","26145","29","70","2451","178.254545"
"3","Unlisted on Twitch","390","28665","49","184","1149","176.76923"
"4","Counter-Strike: Source","390","15720","41","62","1457","224.153846"
"5","Grand Theft Auto V","135","4725","35","49","294","130.666666"
"6","Mortal Kombat X","135","10455","77","108","238","105.777777"
"7","Counter-Strike Online","120","8400","69","98","293","146.5"
"8","Slots","90","4920","62","74","406","270.666666"
"9","War Thunder","60","6075","101","104","201","201"
"10","Virtual Casino","45","5865","130","133","177","236"
"11","Minecraft","15","810","54","54","40","160"
