"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Call of Duty: Black Ops 4","5220","45900","8","22","1523","17.505747"
"2","Wolfenstein: Youngblood","195","600","3","5","29","8.923076"
