"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Retro","2715","284325","92","182","3622","80.044198"
"2","Xenosaga Episode I: Der Wille zur Macht","1155","90780","58","127","1059","55.012987"
"3","Peach Ball: Senran Kagura","465","35685","59","97","620","80"
"4","LSD: Dream Emulator","405","31005","66","101","509","75.407407"
"5","The Last Guardian","375","24435","65","86","370","59.2"
"6","Teppen","375","33045","55","142","585","93.6"
"7","SolSeraph","300","21510","71","90","400","80"
"8","Sky","285","16035","56","63","273","57.473684"
"9","Etherborn","240","15255","63","81","246","61.5"
"10","Games + Demos","225","25095","111","123","265","70.666666"
"11","Sea of Solitude","225","15945","70","83","247","65.866666"
"12","Irritating Stick","195","12345","63","75","258","79.384615"
