"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Football Manager 2019","630","1410","1","10","62","5.904761"
"2","Borderlands 2","375","1920","4","10","17","2.72"
"3","LEGO The Lord of the Rings","225","210","0","2","7","1.866666"
"4","F1 2019","165","255","1","3","8","2.90909"
"5","Left 4 Dead 2","150","735","4","10","15","6"
"6","Pokémon: Let's Go, Pikachu!","105","870","8","11","26","14.857142"
"7","UNDERTALE","90","180","2","4","5","3.333333"
"8","Rocket League","45","285","6","8","2","2.666666"
"9","Counter-Strike: Global Offensive","45","30","0","1","5","6.666666"
"10","Garry's Mod","30","195","6","7","7","14"
"11","Slapshot","15","75","5","5","0","0"
