"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Metin2","1485","48885","27","95","2887","116.646464"
"2","Counter-Strike: Global Offensive","390","7020","16","50","735","113.076923"
"3","Diablo III","315","1725","4","12","205","39.047619"
"4","League of Legends","240","4725","17","37","298","74.5"
"5","Art","45","195","4","5","15","20"
