"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","TERA","2490","29640","11","29","688","16.578313"
"2","Assassin's Creed Origins","2055","16350","7","15","200","5.839416"
"3","Prey","1095","5835","4","10","107","5.863013"
"4","Divinity: Original Sin II","1065","6660","5","12","115","6.478873"
"5","Batman: Arkham Origins","780","4800","6","10","82","6.307692"
"6","Bound By Flame","735","2970","3","8","70","5.714285"
"7","Hellblade: Senua's Sacrifice","435","3405","7","11","45","6.206896"
"8","Vampyr","375","3255","8","11","47","7.52"
"9","The Escapists 2","360","2925","8","14","44","7.333333"
"10","Detroit: Become Human","345","2775","7","12","62","10.782608"
"11","Steel Rats","345","1845","5","11","34","5.913043"
"12","Tales of Berseria","315","1965","6","11","48","9.142857"
"13","Smoke and Sacrifice","240","1230","5","12","37","9.25"
"14","Road Redemption","165","720","4","6","21","7.636363"
"15","Just Chatting","105","555","5","7","3","1.714285"
