"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 17th July 2019 18:59","https://sullygnome.com/channel/tetsu_tv/stream/34941245264","121","3630","30","33","0","0","39","26","Might &amp; Magic: Elemental Guardians"
"2","Saturday 13th July 2019 14:07","https://sullygnome.com/channel/tetsu_tv/stream/34888593984","248","8432","34","47","0","0","227","50","Teamfight Tactics,Might &amp; Magic: Elemental Guardians"
"3","Thursday 11th July 2019 17:37","https://sullygnome.com/channel/tetsu_tv/stream/34865487776","233","6058","26","44","-1","0","202","50","Might &amp; Magic: Elemental Guardians,Teamfight Tactics"
"4","Tuesday 9th July 2019 18:13","https://sullygnome.com/channel/tetsu_tv/stream/34840920560","197","5122","26","50","1","0","162","49","Might &amp; Magic: Elemental Guardians"
"5","Sunday 7th July 2019 17:29","https://sullygnome.com/channel/tetsu_tv/stream/34815764848","61","3477","57","67","1","1","157","157","Might &amp; Magic: Elemental Guardians"
"6","Sunday 7th July 2019 13:06","https://sullygnome.com/channel/tetsu_tv/stream/34813305056","249","12948","52","67","-2","0","310","77","Might &amp; Magic: Elemental Guardians"
