"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 23:34","https://sullygnome.com/channel/skitzophish/stream/35104345840","191","573","3","12","2","0","14","4","City of Heroes"
"2","Friday 26th July 2019 00:30","https://sullygnome.com/channel/skitzophish/stream/35044325664","195","390","2","5","1","0","7","2","City of Heroes"
"3","Thursday 25th July 2019 01:32","https://sullygnome.com/channel/skitzophish/stream/35033072480","223","1784","8","11","3","0","11","2","Dead Space (2008)"
"4","Wednesday 24th July 2019 03:05","https://sullygnome.com/channel/skitzophish/stream/35021792624","70","560","8","11","0","0","8","6","Retro"
"5","Wednesday 24th July 2019 00:46","https://sullygnome.com/channel/skitzophish/stream/35020347648","119","1071","9","12","0","0","10","5","NieR: Automata"
"6","Saturday 20th July 2019 00:00","https://sullygnome.com/channel/skitzophish/stream/34969532512","105","0","0","1","0","0","3","1","God of War"
"7","Wednesday 17th July 2019 19:47","https://sullygnome.com/channel/skitzophish/stream/34941850784","118","944","8","11","0","0","6","3","NieR: Automata"
"8","Tuesday 16th July 2019 21:02","https://sullygnome.com/channel/skitzophish/stream/34930071568","283","1981","7","9","1","0","26","5","NieR: Automata"
"9","Tuesday 16th July 2019 20:45","https://sullygnome.com/channel/skitzophish/stream/34929773584","0","0","4","4","0","0","0","0","City of Heroes"
"10","Monday 15th July 2019 05:19","https://sullygnome.com/channel/skitzophish/stream/34910100176","71","355","5","7","0","0","6","4","Retro"
"11","Sunday 14th July 2019 01:45","https://sullygnome.com/channel/skitzophish/stream/34895529344","330","990","3","7","0","0","15","2","Borderlands 2"
"12","Friday 12th July 2019 19:12","https://sullygnome.com/channel/skitzophish/stream/34879137808","108","432","4","8","2","1","16","8","City of Heroes"
"13","Friday 12th July 2019 03:45","https://sullygnome.com/channel/skitzophish/stream/34872139360","120","360","3","6","3","1","12","5","Retro"
"14","Thursday 11th July 2019 21:15","https://sullygnome.com/channel/skitzophish/stream/34867962768","240","1200","5","9","1","0","18","4","City of Heroes"
"15","Wednesday 10th July 2019 23:15","https://sullygnome.com/channel/skitzophish/stream/34856899696","150","450","3","5","0","0","6","2","Retro"
"16","Wednesday 10th July 2019 19:30","https://sullygnome.com/channel/skitzophish/stream/34854384192","135","405","3","5","0","0","9","3","City of Heroes"
"17","Tuesday 9th July 2019 23:54","https://sullygnome.com/channel/skitzophish/stream/34844793760","246","1476","6","11","1","0","18","4","NieR: Automata"
"18","Tuesday 9th July 2019 20:45","https://sullygnome.com/channel/skitzophish/stream/34842786592","105","525","5","8","0","0","11","5","City of Heroes"
"19","Tuesday 9th July 2019 04:00","https://sullygnome.com/channel/skitzophish/stream/34834758272","90","0","0","0","0","0","1","0","God of War"
"20","Sunday 7th July 2019 19:15","https://sullygnome.com/channel/skitzophish/stream/34816858144","60","60","1","1","0","0","2","1","God of War"
"21","Sunday 7th July 2019 06:15","https://sullygnome.com/channel/skitzophish/stream/34810663552","105","105","1","2","0","0","2","1","God of War"
"22","Thursday 4th July 2019 04:44","https://sullygnome.com/channel/skitzophish/stream/34773728960","136","1088","8","13","0","0","15","6","Retro"
"23","Wednesday 3rd July 2019 23:06","https://sullygnome.com/channel/skitzophish/stream/34770470720","264","1848","7","9","0","0","24","5","City of Heroes"
"24","Wednesday 3rd July 2019 02:36","https://sullygnome.com/channel/skitzophish/stream/34760160752","264","792","3","7","0","0","13","3","City of Heroes"
"25","Tuesday 2nd July 2019 23:53","https://sullygnome.com/channel/skitzophish/stream/34758411888","97","388","4","9","0","0","12","6","South Park: The Fractured But Whole"
"26","Tuesday 2nd July 2019 04:45","https://sullygnome.com/channel/skitzophish/stream/34748446352","0","0","3","3","0","0","0","0","Just Chatting"
