"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Monday 22nd July 2019 19:22","https://sullygnome.com/channel/sorskoot/stream/35004371456","233","932","4","7","2","0","32","8","Science &amp; Technology"
"2","Thursday 18th July 2019 19:22","https://sullygnome.com/channel/sorskoot/stream/34954039296","233","2330","10","23","14","3","90","22","Science &amp; Technology"
"3","Monday 15th July 2019 19:28","https://sullygnome.com/channel/sorskoot/stream/34916493632","212","1484","7","13","2","0","70","18","Science &amp; Technology"
"4","Thursday 11th July 2019 19:30","https://sullygnome.com/channel/sorskoot/stream/34866816656","180","1080","6","20","4","1","30","9","Science &amp; Technology"
"5","Monday 8th July 2019 19:30","https://sullygnome.com/channel/sorskoot/stream/34829324224","165","1485","9","21","7","2","66","22","Science &amp; Technology"
"6","Thursday 4th July 2019 19:24","https://sullygnome.com/channel/sorskoot/stream/34780433024","156","2340","15","26","9","3","82","29","Science &amp; Technology"
"7","Monday 1st July 2019 19:45","https://sullygnome.com/channel/sorskoot/stream/34743152224","195","585","3","7","3","0","25","7","Science &amp; Technology"
