"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Saturday 6th July 2019 16:15","https://sullygnome.com/channel/pajda11/stream/34802414416","15","30","2","2","0","0","0","0","Travel &amp; Outdoors"
"2","Saturday 6th July 2019 08:00","https://sullygnome.com/channel/pajda11/stream/34798667408","0","0","2","2","0","0","0","0","Travel &amp; Outdoors"
"3","Saturday 6th July 2019 07:30","https://sullygnome.com/channel/pajda11/stream/34798600016","0","0","2","2","0","0","0","0","Travel &amp; Outdoors"
