"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","2280","204780","81","276","16349","430.236842"
"2","The Last of Us","825","55080","66","89","2435","177.090909"
"3","Fortnite","555","47280","81","120","2357","254.81081"
"4","Pummel Party","285","21105","73","103","1184","249.263157"
"5","Rocket League","270","21990","78","111","1895","421.111111"
"6","Minecraft","180","13725","75","92","993","331"
"7","Cooking Simulator","90","7785","86","94","269","179.333333"
"8","Crash Team Racing Nitro-Fueled","90","8775","97","122","662","441.333333"
"9","Garena Speed Drifters","90","6165","68","77","334","222.666666"
"10","Counter-Strike: Global Offensive","60","3675","61","66","156","156"
"11","Tetris","45","2715","60","65","321","428"
"12","Pinturillo 2","45","3075","68","71","309","412"
"13","Pacify","30","2100","70","74","116","232"
"14","UNO","15","1395","93","93","98","392"
