"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Thursday 18th July 2019 00:51","https://sullygnome.com/channel/sallesoficial/stream/34945191392","24","240","10","15","1","2","25","50","Art"
"2","Thursday 18th July 2019 00:11","https://sullygnome.com/channel/sallesoficial/stream/34944763024","19","304","16","19","-1","-2","0","0","Art"
"3","Monday 1st July 2019 23:45","https://sullygnome.com/channel/sallesoficial/stream/34745821984","180","2340","13","17","2","0","98","32","Teamfight Tactics"
