"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Overwatch","1710","2325","0","4","137","4.807017"
"2","FINAL FANTASY XIV ONLINE","915","315","0","2","101","6.62295"
"3","Tom Clancy's Rainbow Six Siege","255","165","0","3","27","6.352941"
"4","Dead by Daylight","30","0","0","0","4","8"
