"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 17:48","https://sullygnome.com/channel/spookycritter/stream/35100283344","177","1062","6","10","0","0","14","5","Super Animal Royale,Golf With Your Friends"
"2","Thursday 25th July 2019 20:00","https://sullygnome.com/channel/spookycritter/stream/35041575264","165","990","6","11","0","0","12","4","Resident Evil,Super Animal Royale"
"3","Tuesday 23rd July 2019 22:00","https://sullygnome.com/channel/spookycritter/stream/35018605200","120","480","4","9","0","0","31","13","Resident Evil"
"4","Sunday 21st July 2019 21:46","https://sullygnome.com/channel/spookycritter/stream/34994178400","164","2296","14","26","10","3","54","19","Super Animal Royale,Golf With Your Friends"
"5","Saturday 20th July 2019 20:30","https://sullygnome.com/channel/spookycritter/stream/34980797856","30","150","5","7","1","1","10","13","Super Animal Royale"
"6","Friday 19th July 2019 17:03","https://sullygnome.com/channel/spookycritter/stream/34964847280","72","576","8","15","0","0","20","13","Super Animal Royale"
"7","Tuesday 16th July 2019 22:19","https://sullygnome.com/channel/spookycritter/stream/34930924688","146","876","6","10","0","0","15","6","Resident Evil,Super Animal Royale"
"8","Sunday 14th July 2019 18:05","https://sullygnome.com/channel/spookycritter/stream/34903463360","235","1410","6","11","2","0","36","9","Doki Doki Literature Club!"
"9","Friday 12th July 2019 17:45","https://sullygnome.com/channel/spookycritter/stream/34877860016","150","750","5","8","1","0","25","9","Cry of Fear,Doki Doki Literature Club!"
"10","Thursday 11th July 2019 19:30","https://sullygnome.com/channel/spookycritter/stream/34866558160","90","900","10","16","7","4","37","21","Two Point Hospital,Games + Demos"
"11","Sunday 7th July 2019 23:12","https://sullygnome.com/channel/spookycritter/stream/34819647360","168","1512","9","17","2","0","38","12","D4: Dark Dreams Don't Die - Season 1,Super Animal Royale,Monster Prom"
"12","Wednesday 3rd July 2019 17:49","https://sullygnome.com/channel/spookycritter/stream/34766831328","236","1180","5","9","0","0","29","7","D4: Dark Dreams Don't Die - Season 1,Dead by Daylight,Stardew Valley"
"13","Monday 1st July 2019 18:15","https://sullygnome.com/channel/spookycritter/stream/34741976512","150","450","3","5","0","0","23","8","D4: Dark Dreams Don't Die - Season 1,Super Animal Royale"
"14","Monday 1st July 2019 00:15","https://sullygnome.com/channel/spookycritter/stream/34734231904","135","675","5","9","0","0","13","5","Dead by Daylight,Friday the 13th: The Game,Five Nights at Freddy's"
