"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","960","704940","729","1268","122429","7651.8125"
"2","Just Chatting","930","720000","712","1738","121186","7818.451612"
"3","Tom Clancy's Rainbow Six Siege","555","337665","602","1213","43694","4723.675675"
"4","Counter-Strike: Global Offensive","420","392760","874","1274","31992","4570.285714"
"5","Slots","330","295575","856","1326","35668","6485.090909"
"6","Travel & Outdoors","75","64350","858","979","3472","2777.6"
"7","Blackjack","60","65805","1019","1462","14649","14649"
"8","Bloons TD 6","60","38535","642","767","10053","10053"
"9","Rocket League","45","33300","738","765","4433","5910.666666"
"10","Roulette","45","57060","1268","1466","7977","10636"
"11","Business Tour","30","21630","721","735","4043","8086"
"12","Unlisted on Twitch","15","13350","890","890","1281","5124"
"13","Casino","15","18735","1249","1249","954","3816"
