"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fallout 76","1605","48105","28","62","851","31.813084"
"2","Call of Duty: Black Ops 4","1410","14355","9","22","354","15.063829"
"3","Wolfenstein II: The New Colossus","780","8040","9","37","191","14.692307"
"4","Wolfenstein: Youngblood","135","1860","13","16","35","15.555555"
"5","Special Events","135","3735","27","43","74","32.888888"
"6","DOOM","135","870","6","9","40","17.777777"
