"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Unlisted on Twitch","1290","21840","9","105","730","33.953488"
"2","Teamfight Tactics","465","3480","6","23","238","30.709677"
"3","League of Legends","315","1815","4","29","122","23.238095"
"4","Minecraft","150","675","3","7","37","14.8"
"5","Grand Theft Auto V","60","150","2","3","21","21"
"6","Dota Underlords","45","135","3","3","12","16"
