"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","War Thunder","3885","83295","20","48","2089","32.262548"
"2","Steel Division 2","840","12870","15","22","304","21.714285"
"3","Tom Clancy's The Division 2","690","9165","15","33","276","24"
"4","Wargame: Red Dragon","480","8055","15","28","133","16.625"
"5","Frostpunk","405","4740","9","23","106","15.703703"
"6","Company of Heroes 2","270","4395","16","22","96","21.333333"
"7","Rising Storm 2: Vietnam","180","3705","20","27","38","12.666666"
"8","Tom Clancy's Rainbow Six Siege","165","1965","11","14","32","11.636363"
"9","FINAL FANTASY VII","150","1725","11","16","36","14.4"
"10","Post Scriptum","150","1605","13","16","67","26.8"
"11","Blood & Bacon","75","615","8","11","36","28.8"
"12","Just Chatting","30","135","4","7","0","0"
