"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","5250","947550","179","363","23544","269.074285"
"2","PUBG: BATTLEGROUNDS","2115","221385","96","615","10051","285.134751"
"3","Teamfight Tactics","1635","132255","80","244","3317","121.72477"
"4","Apex Legends","390","85050","304","899","4756","731.692307"
"5","Counter-Strike: Global Offensive","345","32205","94","121","1574","273.73913"
"6","Just Chatting","285","32730","111","144","1114","234.526315"
"7","DayZ","270","47655","176","220","1341","298"
"8","Wolfenstein: Youngblood","150","15120","100","119","239","95.6"
"9","Minecraft","150","26835","178","293","632","252.8"
"10","Rust","135","12390","91","109","358","159.111111"
"11","Hell Let Loose","105","13800","131","141","303","173.142857"
