"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","4455","1242510","288","840","88391","1190.451178"
"2","Teamfight Tactics","3120","495510","181","429","24867","478.211538"
"3","Shadow of the Tomb Raider","780","129885","161","233","7923","609.461538"
"4","StarCraft","645","146715","222","319","8566","796.837209"
"5","Tekken 7","600","221610","366","668","9716","971.6"
"6","Kingdoms and Castles","270","90555","335","394","3259","724.222222"
"7","Games + Demos","225","41295","183","198","2581","688.266666"
"8","The Sims 4","165","59745","362","422","2218","806.545454"
"9","The King of Fighters '98","135","84495","625","678","5623","2499.111111"
"10","StarCraft II","105","16050","152","166","526","300.571428"
"11","My Summer Car","45","8235","183","190","875","1166.666666"
