"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Baldur's Gate","2505","84960","33","164","2130","51.017964"
"2","Poker","1305","33015","24","54","508","23.356321"
"3","Organ Trail","1095","90975","79","501","1457","79.835616"
"4","The Walking Dead: Season One","735","23475","31","42","701","57.224489"
"5","LEGO The Lord of the Rings","705","20235","28","41","319","27.148936"
"6","LEGO The Hobbit","675","16695","26","37","345","30.666666"
"7","The Walking Dead: Season Two","540","16965","29","40","536","59.555555"
"8","Travel & Outdoors","540","15570","28","46","532","59.111111"
"9","Oregon Trail II","495","21345","41","59","350","42.424242"
"10","The Walking Dead: A New Frontier","375","11595","30","41","141","22.56"
"11","Dungeons & Dragons","330","10125","30","35","204","37.090909"
"12","Just Chatting","315","8400","26","31","171","32.571428"
"13","Katamari Damacy","270","8745","32","54","187","41.555555"
"14","Visage","210","8205","39","45","102","29.142857"
"15","Goat Simulator","180","6720","37","61","253","84.333333"
"16","Pacify","90","3840","42","47","68","45.333333"
"17","Super Amazing Wagon Adventure","60","1845","30","31","33","33"
"18","The Hobbit","15","120","8","8","15","60"
