"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","SCUM","1290","25665","19","32","461","21.44186"
"2","Teamfight Tactics","1275","16050","11","24","315","14.823529"
"3","Just Chatting","975","17235","13","31","437","26.892307"
"4","Dauntless","840","13620","16","25","261","18.642857"
"5","A Hat in Time","450","9765","21","26","86","11.466666"
"6","Music","315","5220","11","26","154","29.333333"
"7","Fallout 76","195","3570","18","29","74","22.76923"
"8","Satisfactory","135","3000","22","24","45","20"
"9","Dead Space (2008)","60","840","14","19","33","33"
"10","Marbles on Stream","45","1050","23","25","9","12"
