"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","StarCraft II","915","30195","36","323","1151","75.475409"
"2","Minecraft","705","23745","34","157","479","40.765957"
"3","Apex Legends","705","19875","22","199","552","46.978723"
"4","They Are Billions","120","2130","17","23","125","62.5"
"5","Just Chatting","60","600","10","23","18","18"
