"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dota Underlords","1965","158460","77","587","4789","146.229007"
"2","Outer Wilds","1815","116880","65","102","3344","110.545454"
"3","Just Chatting","1515","172215","96","603","8065","319.40594"
"4","The Legend of Zelda: Breath of the Wild","825","72570","85","204","2238","162.763636"
"5","UNDERTALE","735","47655","61","96","1728","141.061224"
"6","Minecraft","240","41280","172","838","1860","465"
"7","Wolfenstein: Youngblood","150","8355","55","66","415","166"
"8","Don't Starve Together","105","6750","64","74","298","170.285714"
"9","The Jackbox Party Pack 4","90","7095","78","84","145","96.666666"
"10","Poly Bridge","75","5040","67","74","255","204"
