"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Tanks","3555","6690","1","14","404","6.818565"
"2","Farming Simulator 19","2895","3600","0","4","189","3.917098"
"3","7 Days to Die","1620","1740","0","4","68","2.518518"
"4","Satisfactory","405","285","0","1","14","2.074074"
"5","Gloria Victis","165","255","1","2","8","2.90909"
"6","Vane","105","240","2","3","3","1.714285"
"7","Counter-Strike: Global Offensive","75","105","1","2","2","1.6"
"8","S.K.I.L.L. - Special Force 2","30","45","1","2","0","0"
