"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Clash of Clans","660","6255","8","19","124","11.272727"
"2","FIFA 19","75","270","3","5","3","2.4"
"3","Grand Theft Auto V","30","45","1","2","1","2"
"4","Fortnite","30","105","3","4","4","8"
