"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","8805","239145","27","130","15731","107.195911"
"2","For the King","360","4605","11","22","497","82.833333"
"3","Just Chatting","150","3555","22","38","187","74.8"
"4","The Binding of Isaac: Rebirth","75","1245","16","23","121","96.8"
"5","skribbl.io","75","2025","25","40","84","67.2"
"6","Business Tour","75","1410","18","21","172","137.6"
"7","Planet Coaster","60","900","15","18","91","91"
"8","Teamfight Tactics","60","1125","18","29","95","95"
"9","BirdGut","15","210","14","14","33","132"
