"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","4170","23550","4","16","301","4.330935"
"2","Obduction","810","5895","7","14","34","2.518518"
"3","Myst","630","4860","7","13","33","3.142857"
"4","Riven: The Sequel to Myst","525","2775","6","11","16","1.828571"
"5","Deponia","210","1455","6","10","16","4.571428"
"6","Below","195","885","4","6","6","1.846153"
"7","Nine Parchments","165","675","4","6","14","5.090909"
"8","Unlisted on Twitch","165","735","4","7","29","10.545454"
"9","Sally Face","75","645","8","11","7","5.6"
"10","The Watson-Scott Test","30","90","3","3","0","0"
