"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Destiny 2","2850","131880","44","147","14230","299.578947"
"2","Mass Effect 3","2460","176565","70","148","27366","667.463414"
"3","Gloomhaven","1575","115020","59","176","13088","498.590476"
"4","The Elder Scrolls V: Skyrim","1155","73005","59","134","6786","352.51948"
"5","Grand Theft Auto: San Andreas","705","44460","58","134","4983","424.085106"
"6","Mass Effect 2","645","45180","69","143","8703","809.581395"
"7","Wolfenstein: Youngblood","345","14745","40","66","413","71.826086"
"8","Pathfinder: Kingmaker","315","17625","57","121","4957","944.190476"
"9","Borderlands 2","195","22155","113","162","2914","896.615384"
"10","Borderlands: The Pre-Sequel","195","8730","44","67","783","240.923076"
"11","Warhammer: Vermintide 2","180","10950","60","78","1053","351"
"12","Among the Sleep","150","5220","21","63","186","74.4"
"13","Immortal Redneck","150","13320","88","100","2909","1163.6"
"14","They Are Billions","105","4485","42","46","211","120.571428"
"15","Just Chatting","90","3315","38","70","746","497.333333"
"16","Stardew Valley","45","720","16","18","59","78.666666"
