"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","We Happy Few","1125","8220","6","12","99","5.28"
"2","Sea of Thieves","945","8280","7","16","123","7.809523"
"3","Sid Meier's Civilization V","375","2235","5","12","44","7.04"
"4","League of Legends","240","1335","5","8","16","4"
"5","Sid Meier's Civilization VI","210","870","4","6","21","6"
"6","World of Warcraft","135","1230","8","11","43","19.111111"
"7","FINAL FANTASY XIV ONLINE","120","1035","8","12","10","5"
"8","Zoo Tycoon: Ultimate Animal Collection","60","150","2","3","4","4"
"9","Deathgarden: BLOODHARVEST","45","315","7","7","17","22.666666"
"10","Rocket League","45","315","7","7","5","6.666666"
"11","The Binding of Isaac: Repentance","15","105","7","7","12","48"
