"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","5955","40320","6","22","1525","15.365239"
"2","Just Chatting","420","1935","4","9","154","22"
"3","Dota 2","375","1785","4","13","106","16.96"
"4","Apex Legends","330","2115","6","16","89","16.181818"
"5","Human: Fall Flat","120","630","3","10","64","32"
"6","Hand Simulator","60","450","7","11","39","39"
"7","Brawlhalla","15","90","6","6","18","72"
"8","Deceit","15","75","5","5","18","72"
