"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Counter-Strike","1035","7785","7","15","170","9.855072"
"2","Fortnite","690","5235","7","11","131","11.391304"
"3","World of Warcraft","390","3510","7","15","129","19.846153"
"4","Just Chatting","135","1080","8","11","36","16"
"5","Overwatch","120","1125","7","13","30","15"
"6","PUBG: BATTLEGROUNDS","60","360","5","7","18","18"
"7","ARK: Survival Evolved","30","255","8","10","13","26"
