"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Destiny 2","375","435","0","4","62","9.92"
"2","Borderlands","195","390","2","3","22","6.76923"
"3","Call of Duty: Black Ops 4","195","270","0","3","32","9.846153"
"4","Dauntless","120","135","1","2","6","3"
"5","Just Chatting","60","105","1","3","30","30"
"6","Warhammer: Vermintide 2","45","30","0","1","1","1.333333"
"7","Call of Duty: Black Ops II","45","75","1","3","60","80"
"8","Star Wars Battlefront II","30","105","3","5","2","4"
"9","Call of Duty: WWII","30","105","3","6","0","0"
"10","Grand Theft Auto V","15","0","0","0","0","0"
