"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","1440","187215","106","219","20101","837.541666"
"2","RimWorld","855","106260","121","165","3151","221.122807"
"3","Sly Cooper and the Thievius Raccoonus","405","92190","205","340","11372","1684.74074"
"4","Magic: The Gathering","270","43860","162","206","1341","298"
"5","Alien: Isolation","240","41520","173","201","1368","342"
"6","Sly 2: Band of Thieves","195","35235","180","288","951","292.615384"
"7","Animal Crossing: New Leaf","165","25290","150","186","1038","377.454545"
"8","Twitch Sings","120","18585","154","176","787","393.5"
"9","Jackbox Party Packs","75","17700","236","276","2465","1972"
"10","The Jackbox Party Pack 4","60","11820","197","204","1093","1093"
