"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Outlast II","705","10995","15","28","251","21.361702"
"2","Dead by Daylight","375","4800","12","23","148","23.68"
"3","Just Chatting","180","2700","14","20","165","55"
