"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Warcraft","3345","21645","6","12","517","9.273542"
"2","League of Legends","900","7740","8","15","224","14.933333"
"3","Terraria","765","9165","10","44","563","44.156862"
"4","Fortnite","180","1260","6","9","34","11.333333"
"5","Just Chatting","150","645","4","7","103","41.2"
"6","Travel & Outdoors","45","525","11","13","60","80"
"7","Teamfight Tactics","45","480","10","11","5","6.666666"
"8","Rust","45","450","10","12","11","14.666666"
