"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Art","1575","79350","44","100","2045","77.904761"
"2","Trials Rising","1200","131910","113","169","1952","97.6"
"3","Oddworld: Munch's Oddysee","330","27225","80","103","501","91.090909"
"4","The Typing of the Dead: Overkill","210","19650","94","115","545","155.714285"
"5","The Talos Principle","210","15870","75","89","353","100.857142"
"6","Dead Space 3","180","24345","135","237","621","207"
"7","The Journey to Wild Divine","165","15465","93","101","294","106.90909"
"8","Pokémon Crystal","150","9195","61","73","214","85.6"
"9","Unlisted on Twitch","90","6165","68","83","168","112"
"10","Halo: The Master Chief Collection","75","3105","41","54","147","117.6"
"11","Everything","75","6750","90","108","282","225.6"
"12","Super Mario Maker 2","45","6105","135","153","69","92"
"13","Angels with Scaly Wings","30","1725","57","68","78","156"
