"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Black Desert","7905","312120","37","194","14507","110.110056"
"2","League of Legends","165","1710","7","16","102","37.090909"
