"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Guild Wars 2","2490","16680","5","15","366","8.819277"
"2","Dead by Daylight","1200","7545","5","11","222","11.1"
"3","theHunter: Call of the Wild","285","2265","8","13","49","10.315789"
"4","Tabletop Simulator","270","2385","8","13","45","10"
"5","Outlast","255","825","2","6","14","3.294117"
"6","FINAL FANTASY XIV ONLINE","240","1695","5","11","24","6"
"7","Bayonetta","225","1125","5","8","18","4.8"
"8","My Time at Portia","195","1620","8","13","43","13.230769"
"9","Darwin Project","150","1560","10","12","31","12.4"
"10","The Sims 4","105","540","5","8","18","10.285714"
"11","Warframe","105","825","7","11","27","15.428571"
"12","Twitch Sings","75","345","2","7","17","13.6"
"13","Just Chatting","75","600","8","12","24","19.2"
"14","League of Legends","45","300","6","7","11","14.666666"
"15","BioShock","30","120","4","5","13","26"
"16","osu!","30","75","2","3","13","26"
"17","ASMR","30","180","6","7","11","22"
"18","OrbusVR","30","150","5","5","9","18"
"19","Final Fantasy XIV: Heavensward","30","180","6","7","12","24"
"20","Detroit: Become Human","15","75","5","5","5","20"
"21","Beat Saber","15","60","4","4","0","0"
