"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Minecraft","525","3900","7","15","186","21.257142"
"2","SMITE","525","4275","7","15","160","18.285714"
"3","Teamfight Tactics","345","1710","5","9","73","12.695652"
"4","Fortnite","165","1110","6","10","63","22.90909"
"5","League of Legends","150","1215","7","12","79","31.6"
"6","XCOM: Enemy Unknown","105","840","7","11","24","13.714285"
"7","Music","60","525","8","10","7","7"
"8","Chess Rush","45","225","5","7","10","13.333333"
