"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","795","10890","13","35","600","45.283018"
"2","Just Chatting","750","13860","16","61","1220","97.6"
"3","League of Legends","435","8175","16","35","357","49.241379"
"4","Overwatch","240","3450","14","22","238","59.5"
"5","Twitch Sings","45","555","12","14","38","50.666666"
