"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Prey","975","1200","0","3","28","1.723076"
"2","Wizard of Legend","330","780","2","5","8","1.454545"
"3","Apex Legends","180","255","1","4","11","3.666666"
"4","La-Mulana","105","315","3","4","1","0.571428"
"5","Teamfight Tactics","75","210","2","4","4","3.2"
"6","DARK SOULS III","75","195","2","3","0","0"
"7","State of Decay 2","60","15","0","1","1","1"
"8","Wolfenstein II: The New Colossus","45","45","1","1","4","5.333333"
"9","Borderlands 2","45","120","2","5","2","2.666666"
"10","Counter-Strike: Global Offensive","45","0","0","0","3","4"
"11","Fortnite","45","45","1","1","6","8"
"12","Overwatch","15","0","0","0","6","24"
