"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","3570","301080","88","469","89947","1511.714285"
"2","Dota 2","1200","111405","93","303","8008","400.4"
"3","Twitch Sings","1050","292905","218","1520","61300","3502.857142"
"4","The Long Dark","615","46170","75","138","3882","378.731707"
"5","Dream Daddy: A Dad Dating Simulator","495","42735","75","148","2267","274.787878"
"6","PUBG: BATTLEGROUNDS","180","16695","92","109","842","280.666666"
"7","Overcooked! 2","150","11580","78","94","1293","517.2"
"8","ASMR","90","8700","96","119","923","615.333333"
"9","Counter-Strike: Global Offensive","75","5985","79","87","846","676.8"
"10","Rocket League","30","1920","64","68","89","178"
