"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Terraria","660","4665","6","11","126","11.454545"
"2","Steins;Gate 0","630","3180","4","9","49","4.666666"
"3","Divinity: Original Sin II","450","2265","4","9","64","8.533333"
"4","Super Mario Maker 2","345","2955","8","12","39","6.782608"
"5","Beyond Good & Evil","330","1755","6","7","22","4"
"6","Twitch Sings","195","1140","5","8","38","11.692307"
"7","Metal Gear Rising: Revengeance","180","750","4","7","28","9.333333"
"8","Zanki Zero: Last Beginning","180","780","4","6","22","7.333333"
"9","Celeste","135","810","6","9","20","8.888888"
"10","Outer Wilds","90","315","3","5","15","10"
"11","Grand Theft Auto V","60","345","5","9","6","6"
"12","Just Chatting","15","30","2","2","4","16"
"13","Cadence of Hyrule: Crypt of the NecroDancer Featuring the Legend of Zelda","15","45","3","3","0","0"
