"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","DeathSpank: Thongs of Virtue","585","2925","4","8","17","1.743589"
"2","The Baconing","480","1890","3","6","16","2"
"3","DeathSpank","480","2025","3","9","14","1.75"
"4","Risk of Rain 2","225","1365","6","9","14","3.733333"
"5","Path of Exile","195","810","4","5","3","0.923076"
"6","Borderlands 2","135","225","1","4","4","1.777777"
