"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Saturday 27th July 2019 13:00","https://sullygnome.com/channel/andysky1229/stream/35061521872","30","60","2","3","0","0","7","9","Blade &amp; Soul"
"2","Thursday 25th July 2019 13:45","https://sullygnome.com/channel/andysky1229/stream/35037835200","30","60","2","3","1","1","12","16","Blade &amp; Soul"
