"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","3210","16140","4","17","531","9.925233"
"2","Fortnite","2835","10845","3","10","302","6.391534"
"3","Overwatch","1650","6105","3","8","310","11.272727"
"4","The Forest","480","2520","4","14","59","7.375"
"5","Life is Strange","465","2505","5","10","37","4.774193"
"6","Art","390","1575","3","8","41","6.307692"
"7","Resident Evil 7: Biohazard","285","2160","7","10","20","4.210526"
"8","Just Chatting","255","975","3","8","59","13.882352"
"9","Welcome to the Game II","105","870","8","12","24","13.714285"
"10","PUBG: BATTLEGROUNDS","75","270","3","6","10","8"
"11","Gang Beasts","75","225","3","5","8","6.4"
"12","Rise of the Tomb Raider","60","270","4","6","8","8"
"13","Fallout 4","30","75","2","3","6","12"
