"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","2370","1233525","419","1954","674","17.063291"
"2","Days Gone","885","258330","295","696","170","11.525423"
"3","Apex Legends","210","36660","170","254","64","18.285714"
