"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 22:42","https://sullygnome.com/channel/aipha/stream/35116953152","243","16038","66","98","-1","0","620","145","Fortnite"
"2","Monday 29th July 2019 19:45","https://sullygnome.com/channel/aipha/stream/35088970624","105","4935","47","58","3","1","276","138","Fortnite"
"3","Sunday 28th July 2019 16:36","https://sullygnome.com/channel/aipha/stream/35075188656","369","23247","63","184","48","8","1363","227","Fortnite"
"4","Friday 26th July 2019 17:24","https://sullygnome.com/channel/aipha/stream/35051886912","276","14904","54","74","6","1","533","112","Fortnite"
"5","Thursday 25th July 2019 19:19","https://sullygnome.com/channel/aipha/stream/35041158720","311","18660","60","83","19","3","854","155","Fortnite"
"6","Wednesday 24th July 2019 21:53","https://sullygnome.com/channel/aipha/stream/35030731888","187","8228","44","64","4","1","522","160","Fortnite,Deceit"
"7","Tuesday 23rd July 2019 17:38","https://sullygnome.com/channel/aipha/stream/35015548496","352","14432","41","57","15","2","1176","204","Fortnite,Grand Theft Auto V"
"8","Monday 22nd July 2019 17:22","https://sullygnome.com/channel/aipha/stream/35002928688","128","6912","54","77","5","2","534","237","Fortnite,Deceit"
"9","Sunday 21st July 2019 16:03","https://sullygnome.com/channel/aipha/stream/34990340752","312","22152","71","105","51","9","1265","230","Fortnite"
"10","Saturday 20th July 2019 16:12","https://sullygnome.com/channel/aipha/stream/34977241312","498","40338","81","165","149","17","1767","207","Fortnite"
"11","Friday 19th July 2019 14:13","https://sullygnome.com/channel/aipha/stream/34963241536","287","18368","64","111","33","6","938","187","Fortnite,Deceit"
"12","Wednesday 17th July 2019 23:00","https://sullygnome.com/channel/aipha/stream/34943988880","135","11340","84","105","77","34","477","212","Fortnite"
"13","Wednesday 17th July 2019 13:03","https://sullygnome.com/channel/aipha/stream/34937673984","237","12561","53","68","48","12","670","167","Fortnite"
"14","Tuesday 16th July 2019 22:28","https://sullygnome.com/channel/aipha/stream/34931021200","92","5152","56","62","8","5","303","202","Fortnite"
"15","Monday 15th July 2019 15:01","https://sullygnome.com/channel/aipha/stream/34913555104","179","11635","65","87","163","54","794","264","Fortnite"
"16","Sunday 14th July 2019 13:14","https://sullygnome.com/channel/aipha/stream/34900618160","616","362208","588","1771","612","59","7775","758","Fortnite"
"17","Saturday 13th July 2019 13:51","https://sullygnome.com/channel/aipha/stream/34888493664","609","92568","152","323","357","34","3604","351","Fortnite"
"18","Friday 12th July 2019 07:41","https://sullygnome.com/channel/aipha/stream/34873274800","484","32428","67","173","75","7","1517","159","Fortnite"
"19","Thursday 11th July 2019 09:06","https://sullygnome.com/channel/aipha/stream/34861558304","429","237237","553","1630","348","48","3723","513","Fortnite"
"20","Wednesday 10th July 2019 23:01","https://sullygnome.com/channel/aipha/stream/34856772304","209","9196","44","60","2","0","460","131","Fortnite"
"21","Tuesday 9th July 2019 23:04","https://sullygnome.com/channel/aipha/stream/34844274064","476","24276","51","86","-4","0","1150","143","Fortnite"
"22","Sunday 7th July 2019 21:41","https://sullygnome.com/channel/aipha/stream/34818719680","574","30422","53","128","111","11","1691","173","Fortnite,Just Chatting,Deceit"
"23","Sunday 7th July 2019 08:15","https://sullygnome.com/channel/aipha/stream/34811386272","0","0","22","22","0","0","0","0","Fortnite"
"24","Saturday 6th July 2019 20:30","https://sullygnome.com/channel/aipha/stream/34805340192","240","8880","37","51","11","2","391","92","Fortnite"
"25","Friday 5th July 2019 22:42","https://sullygnome.com/channel/aipha/stream/34794094288","378","12474","33","52","14","2","679","108","Fortnite,Deceit"
"26","Friday 5th July 2019 02:30","https://sullygnome.com/channel/aipha/stream/34784221824","135","7155","53","66","6","2","309","123","Fortnite"
"27","Wednesday 3rd July 2019 12:52","https://sullygnome.com/channel/aipha/stream/34764021968","413","17346","42","52","4","0","660","94","Fortnite"
"28","Monday 1st July 2019 23:46","https://sullygnome.com/channel/aipha/stream/34745834336","269","9953","37","49","5","1","517","114","Fortnite"
