"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dragon Quest Builders 2","2655","130245","47","75","5288","119.502824"
"2","Grand Theft Auto V","2460","108660","41","96","4275","104.268292"
"3","Wolfenstein: Youngblood","1065","44010","40","51","1637","92.225352"
"4","Borderlands","750","33090","41","63","1512","120.96"
"5","Minecraft","660","79230","109","490","18766","1706"
"6","Teamfight Tactics","540","24900","47","63","1213","134.777777"
"7","The Forest","345","20700","56","77","946","164.521739"
"8","League of Legends","315","11505","39","61","462","88"
"9","Sekiro: Shadows Die Twice","270","14070","52","73","463","102.888888"
"10","Twitch Sings","210","9720","46","65","818","233.714285"
"11","Just Chatting","135","6585","46","57","299","132.888888"
"12","Conan Unconquered","105","3495","33","40","174","99.428571"
