"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Oxygen Not Included","540","12075","13","90","718","79.777777"
"2","Super Mario Maker 2","375","6045","16","26","135","21.6"
"3","Marvel Ultimate Alliance 3: The Black Order","330","6615","18","43","176","32"
"4","Super Smash Bros. Ultimate","75","675","9","12","30","24"
"5","Just Chatting","75","645","8","16","55","44"
