"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Counter-Strike: Global Offensive","585","1260","2","4","88","9.025641"
"2","Fortnite","75","120","1","3","9","7.2"
"3","PUBG Mobile","75","105","1","2","18","14.4"
