"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","DayZ","2880","260355","73","500","3995","83.229166"
"2","The Witcher 3: Wild Hunt","795","17370","21","31","242","18.26415"
"3","Tom Clancy's Rainbow Six Siege","360","4845","13","21","143","23.833333"
"4","Dota Underlords","315","5325","18","36","101","19.238095"
"5","RimWorld","300","7440","22","32","122","24.4"
"6","Maize","225","5085","22","29","92","24.533333"
"7","Just Chatting","210","3150","11","25","93","26.571428"
"8","Deep Rock Galactic","195","4650","23","30","76","23.384615"
"9","Void Bastards","180","6600","36","68","113","37.666666"
"10","Tabletopia","165","2535","15","20","73","26.545454"
"11","Wolfenstein: Youngblood","135","2610","19","23","36","16"
"12","Totally Reliable Delivery Service","105","2205","21","25","38","21.714285"
"13","Kubifaktorium","90","2220","24","28","32","21.333333"
"14","Slapshot","75","1365","18","22","13","10.4"
"15","Special Events","75","1740","23","28","44","35.2"
"16","Pacify","60","1350","22","24","19","19"
"17","Teamfight Tactics","60","1245","20","22","24","24"
"18","Super Phantom Cat: Remake","45","360","8","10","12","16"
"19","SteamWorld Quest: Hand of Gilgamech","15","30","2","2","0","0"
