"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dragon Quest Builders 2","1440","26460","18","38","689","28.708333"
"2","Just Chatting","570","7725","7","22","151","15.894736"
"3","The Sims 4","420","4710","10","25","154","22"
"4","Overcooked!","75","750","10","16","20","16"
