"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","8940","108390","11","48","7331","49.201342"
"2","Realm Royale Reforged","255","525","1","6","62","14.588235"
"3","Teamfight Tactics","255","1815","7","10","252","59.294117"
"4","Marbles on Stream","90","1605","17","21","92","61.333333"
"5","Minecraft","15","60","4","4","16","64"
"6","Unlisted on Twitch","15","165","11","11","21","84"
