"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Yakuza 0","2145","23820","11","64","829","23.188811"
"2","Just Chatting","600","4695","6","24","181","18.1"
"3","Monster Hunter: World","285","5490","19","27","154","32.421052"
