"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 22:15","https://sullygnome.com/channel/greatcanadianguy/stream/35116228880","150","150","1","4","0","0","4","1","FINAL FANTASY VII"
"2","Tuesday 30th July 2019 22:00","https://sullygnome.com/channel/greatcanadianguy/stream/35103210880","180","180","1","3","0","0","3","0","The Sinking City"
"3","Monday 29th July 2019 22:00","https://sullygnome.com/channel/greatcanadianguy/stream/35090337904","195","390","2","3","0","0","5","1","FINAL FANTASY VII"
"4","Saturday 27th July 2019 22:45","https://sullygnome.com/channel/greatcanadianguy/stream/35066686176","135","135","1","4","0","0","4","1","The Elder Scrolls V: Skyrim"
"5","Friday 26th July 2019 21:33","https://sullygnome.com/channel/greatcanadianguy/stream/35054606064","177","531","3","6","-1","0","16","4","The Sinking City"
"6","Thursday 25th July 2019 21:19","https://sullygnome.com/channel/greatcanadianguy/stream/35042488384","221","442","2","4","0","0","15","4","FINAL FANTASY VII"
"7","Wednesday 24th July 2019 22:01","https://sullygnome.com/channel/greatcanadianguy/stream/35030821984","224","672","3","6","1","0","4","1","The Elder Scrolls V: Skyrim"
"8","Tuesday 23rd July 2019 21:45","https://sullygnome.com/channel/greatcanadianguy/stream/35018363232","195","585","3","6","0","0","12","3","The Sinking City"
"9","Monday 22nd July 2019 21:45","https://sullygnome.com/channel/greatcanadianguy/stream/35005919344","225","1350","6","13","3","0","37","9","FINAL FANTASY VII"
"10","Saturday 20th July 2019 22:05","https://sullygnome.com/channel/greatcanadianguy/stream/34982128688","205","615","3","8","0","0","14","4","FINAL FANTASY VII"
"11","Thursday 18th July 2019 21:45","https://sullygnome.com/channel/greatcanadianguy/stream/34955593600","90","180","2","4","0","0","5","2","The Sinking City"
"12","Wednesday 17th July 2019 22:00","https://sullygnome.com/channel/greatcanadianguy/stream/34943375840","210","420","2","5","2","0","11","2","The Elder Scrolls V: Skyrim"
"13","Saturday 13th July 2019 21:45","https://sullygnome.com/channel/greatcanadianguy/stream/34893466560","180","540","3","5","0","0","11","3","FINAL FANTASY VII"
"14","Friday 12th July 2019 21:45","https://sullygnome.com/channel/greatcanadianguy/stream/34880907328","180","720","4","6","-1","0","6","1","The Sinking City"
"15","Thursday 11th July 2019 21:45","https://sullygnome.com/channel/greatcanadianguy/stream/34868387280","165","330","2","5","3","1","4","1","The Elder Scrolls V: Skyrim"
"16","Wednesday 10th July 2019 21:45","https://sullygnome.com/channel/greatcanadianguy/stream/34855768416","195","780","4","5","1","0","12","3","The Sinking City"
"17","Tuesday 9th July 2019 21:18","https://sullygnome.com/channel/greatcanadianguy/stream/34843157520","252","1260","5","9","2","0","16","3","FINAL FANTASY VII"
"18","Monday 8th July 2019 21:27","https://sullygnome.com/channel/greatcanadianguy/stream/34830752912","213","852","4","8","1","0","19","5","The Elder Scrolls V: Skyrim"
"19","Saturday 6th July 2019 18:24","https://sullygnome.com/channel/greatcanadianguy/stream/34803819520","246","1476","6","9","2","0","37","8","Sid Meier's Civilization VI"
"20","Friday 5th July 2019 21:45","https://sullygnome.com/channel/greatcanadianguy/stream/34793411904","240","720","3","6","-1","0","6","1","FINAL FANTASY VII"
"21","Thursday 4th July 2019 21:57","https://sullygnome.com/channel/greatcanadianguy/stream/34782047984","228","1140","5","8","4","1","14","3","The Elder Scrolls V: Skyrim"
"22","Wednesday 3rd July 2019 21:32","https://sullygnome.com/channel/greatcanadianguy/stream/34769488416","268","1340","5","10","4","0","13","2","FINAL FANTASY VII"
"23","Tuesday 2nd July 2019 21:11","https://sullygnome.com/channel/greatcanadianguy/stream/34756674272","304","1520","5","8","1","0","15","3","The Legend of Zelda: Majora's Mask"
"24","Monday 1st July 2019 21:37","https://sullygnome.com/channel/greatcanadianguy/stream/34744526144","248","1736","7","10","0","0","14","3","The Elder Scrolls V: Skyrim"
