"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Counter-Strike: Global Offensive","3855","462540","115","309","26245","408.48249"
"2","Project CARS 2","1215","99675","78","212","9622","475.160493"
"3","Teamfight Tactics","540","28470","53","92","2600","288.888888"
"4","Apex Legends","210","8520","37","49","725","207.142857"
"5","Escape from Tarkov","150","4695","31","36","471","188.4"
"6","F1 2019","90","12015","133","153","1437","958"
"7","League of Legends","75","5505","73","84","134","107.2"
