"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Rust","2025","13065","5","12","406","12.029629"
"2","Tom Clancy's Rainbow Six Siege","1725","12495","6","13","488","16.973913"
"3","Minecraft","1155","7590","6","13","287","14.90909"
"4","Just Chatting","765","7020","7","18","340","26.666666"
"5","PUBG: BATTLEGROUNDS","540","3495","6","11","92","10.222222"
"6","Dungreed","450","2910","6","9","68","9.066666"
"7","Apex Legends","375","3435","8","13","215","34.4"
"8","Travel & Outdoors","225","1215","5","9","35","9.333333"
"9","Games + Demos","195","1425","7","10","71","21.846153"
"10","Tetris","150","1110","7","11","24","9.6"
"11","Subnautica","105","585","5","8","35","20"
"12","Dead by Daylight","60","330","5","7","20","20"
"13","Food ","45","360","8","10","16","21.333333"
"14","Enter the Gungeon","45","465","10","13","51","68"
"15","Geometry Dash","30","255","8","9","30","60"
"16","Overwatch","30","225","7","8","12","24"
"17","Food & Drink","30","225","7","10","13","26"
