"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","2040","4605","1","7","78","2.294117"
"2","Tom Clancy's Rainbow Six Siege","1635","3945","2","6","61","2.238532"
"3","SCUM","945","1515","1","4","33","2.095238"
"4","Splitgate","360","675","1","4","15","2.5"
"5","The Forest","240","90","0","1","0","0"
"6","Insurgency: Sandstorm","90","255","2","4","7","4.666666"
"7","Arma 3","60","420","6","18","1","1"
"8","Squad","60","105","1","3","3","3"
"9","Just Chatting","60","120","2","3","2","2"
"10","Mass Effect","30","30","1","1","0","0"
"11","Golf With Your Friends","30","90","3","4","0","0"
"12","ARK: Survival Evolved","15","15","1","1","0","0"
