"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 01:00","https://sullygnome.com/channel/basuragalactik/stream/35092605008","105","1260","12","16","3","1","51","29","Fortnite"
"2","Friday 26th July 2019 02:18","https://sullygnome.com/channel/basuragalactik/stream/35045609072","132","1584","12","14","8","3","17","7","Fortnite"
"3","Thursday 25th July 2019 02:18","https://sullygnome.com/channel/basuragalactik/stream/35033553968","162","1620","10","16","4","1","15","5","Fortnite"
"4","Saturday 20th July 2019 17:32","https://sullygnome.com/channel/basuragalactik/stream/34978314160","103","1236","12","17","11","6","141","80","Fortnite"
"5","Wednesday 17th July 2019 23:07","https://sullygnome.com/channel/basuragalactik/stream/34944065152","113","1356","12","17","4","2","21","10","Fortnite"
"6","Tuesday 16th July 2019 20:56","https://sullygnome.com/channel/basuragalactik/stream/34930004384","64","704","11","16","1","0","21","16","Fortnite"
"7","Monday 15th July 2019 17:04","https://sullygnome.com/channel/basuragalactik/stream/34914764624","56","504","9","14","6","6","9","9","Fortnite"
"8","Wednesday 10th July 2019 02:00","https://sullygnome.com/channel/basuragalactik/stream/34846216944","60","600","10","17","3","2","18","14","Just Chatting"
"9","Saturday 6th July 2019 01:14","https://sullygnome.com/channel/basuragalactik/stream/34795642880","76","1748","23","25","3","3","11","11","Fortnite"
"10","Friday 5th July 2019 02:40","https://sullygnome.com/channel/basuragalactik/stream/34784384112","50","1250","25","32","1","1","20","20","Just Chatting"
"11","Tuesday 2nd July 2019 00:51","https://sullygnome.com/channel/basuragalactik/stream/34746516320","69","1035","15","23","1","0","13","10","Fortnite"
