"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 20:15","https://sullygnome.com/channel/geppatriceps/stream/35102031952","0","0","1","1","0","0","0","0","Tom Clancy's Rainbow Six Siege"
"2","Sunday 28th July 2019 20:00","https://sullygnome.com/channel/geppatriceps/stream/35077218912","75","150","2","4","0","0","8","5","Counter-Strike: Global Offensive"
"3","Sunday 28th July 2019 15:30","https://sullygnome.com/channel/geppatriceps/stream/35074512240","60","240","4","5","0","0","15","12","Counter-Strike: Global Offensive"
"4","Sunday 28th July 2019 13:30","https://sullygnome.com/channel/geppatriceps/stream/35073543776","90","180","2","5","0","0","16","9","Tom Clancy's Rainbow Six Siege,SWAT 4"
"5","Saturday 27th July 2019 09:00","https://sullygnome.com/channel/geppatriceps/stream/35060080336","60","120","2","3","0","0","5","4","Counter-Strike: Global Offensive"
"6","Friday 26th July 2019 15:30","https://sullygnome.com/channel/geppatriceps/stream/35050608624","15","60","4","4","0","0","0","0","Counter-Strike: Global Offensive"
"7","Friday 26th July 2019 14:00","https://sullygnome.com/channel/geppatriceps/stream/35050012560","30","30","1","2","0","0","4","5","Counter-Strike: Global Offensive"
"8","Wednesday 24th July 2019 14:32","https://sullygnome.com/channel/geppatriceps/stream/35026039168","148","444","3","5","1","0","7","2","Counter-Strike: Global Offensive"
"9","Friday 19th July 2019 20:26","https://sullygnome.com/channel/geppatriceps/stream/34967272144","79","237","3","5","0","0","5","3","Counter-Strike: Global Offensive"
"10","Friday 19th July 2019 15:15","https://sullygnome.com/channel/geppatriceps/stream/34963686960","60","120","2","3","0","0","2","1","Battlefield V"
"11","Thursday 18th July 2019 16:15","https://sullygnome.com/channel/geppatriceps/stream/34951771408","60","300","5","7","0","0","8","6","Battlefield V"
"12","Wednesday 17th July 2019 15:59","https://sullygnome.com/channel/geppatriceps/stream/34939175488","61","183","3","5","0","0","4","3","Battlefield V"
"13","Tuesday 16th July 2019 20:19","https://sullygnome.com/channel/geppatriceps/stream/34929588864","56","168","3","5","0","0","2","2","Battlefield V"
"14","Tuesday 16th July 2019 09:15","https://sullygnome.com/channel/geppatriceps/stream/34923638608","0","0","0","0","0","0","0","0","Travel &amp; Outdoors"
"15","Monday 15th July 2019 08:45","https://sullygnome.com/channel/geppatriceps/stream/34911114304","75","225","3","5","1","0","3","2","Battlefield V"
"16","Sunday 14th July 2019 14:15","https://sullygnome.com/channel/geppatriceps/stream/34901071152","0","0","0","0","0","0","0","0","Travel &amp; Outdoors"
"17","Saturday 13th July 2019 21:32","https://sullygnome.com/channel/geppatriceps/stream/34893395264","43","86","2","3","0","0","4","4","Counter-Strike: Global Offensive"
"18","Saturday 13th July 2019 16:27","https://sullygnome.com/channel/geppatriceps/stream/34889930560","48","240","5","5","0","0","0","0","Battlefield V"
"19","Saturday 13th July 2019 09:49","https://sullygnome.com/channel/geppatriceps/stream/34886818128","56","336","6","7","0","0","1","1","Battlefield V"
"20","Friday 12th July 2019 12:30","https://sullygnome.com/channel/geppatriceps/stream/34875210992","75","375","5","7","0","0","8","5","Battlefield V"
"21","Friday 12th July 2019 09:15","https://sullygnome.com/channel/geppatriceps/stream/34874050096","75","375","5","7","1","0","2","1","Battlefield V"
